Timestamp,Spot_LTP,Fut_LTP,RSI,RSI_Ready,VWAP,EMA5,EMA13,ATM_Strike,PCR,Total_CE_OI,Total_PE_OI,CE_Symbol,CE_Strike,CE_LTP,CE_OI,CE_Delta,CE_Gamma,CE_Theta,CE_Vega,CE_IV,PE_Symbol,PE_Strike,PE_LTP,PE_OI,PE_Delta,PE_Gamma,PE_Theta,PE_Vega,PE_IV
11:23:01,26063.2,26084.1,20,True,26084.1,26064.79,26068.56,26050,0.74,3198858,2367915,NIFTY25DEC26050CE,26050,85.65,88081,0.5703,0.0022,-8.2346,10.946,6.28,NIFTY25DEC26050PE,26050,56.05,136612,-0.4297,0.0022,-8.2346,10.946,6.28
11:23:09,26062.95,26084.4,19,True,26084.31,26064.71,26068.53,26050,0.74,3198858,2367783,NIFTY25DEC26050CE,26050,85.45,88081,0.5692,0.0022,-8.2588,10.9506,6.29,NIFTY25DEC26050PE,26050,56.2,136612,-0.4308,0.0022,-8.2588,10.9506,6.29
11:23:16,26061.95,26082.0,19,True,26083.26,26064.38,26068.38,26050,0.74,3198873,2367754,NIFTY25DEC26050CE,26050,85.2,88081,0.5683,0.0022,-8.2446,10.9546,6.28,NIFTY25DEC26050PE,26050,56.5,136612,-0.4317,0.0022,-8.2446,10.9546,6.28
11:23:23,26062.65,26085.0,19,True,26083.89,26064.61,26068.48,26050,0.74,3198873,2367754,NIFTY25DEC26050CE,26050,85.8,88081,0.5683,0.0022,-8.2446,10.9546,6.28,NIFTY25DEC26050PE,26050,55.85,136612,-0.4317,0.0022,-8.2446,10.9546,6.28
11:23:30,26065.25,26079.6,23,True,26082.64,26065.48,26068.85,26050,0.74,3198871,2367753,NIFTY25DEC26050CE,26050,85.95,88081,0.5677,0.0022,-8.2371,10.9574,6.27,NIFTY25DEC26050PE,26050,55.65,136612,-0.4323,0.0022,-8.2371,10.9574,6.27
11:23:37,26065.05,26078.3,23,True,26081.57,26065.41,26068.83,26050,0.74,3198877,2367752,NIFTY25DEC26050CE,26050,85.7,88081,0.5699,0.0022,-8.2477,10.9471,6.28,NIFTY25DEC26050PE,26050,55.9,136612,-0.4301,0.0022,-8.2477,10.9471,6.28
11:23:44,26062.85,26080.0,19,True,26081.24,26064.68,26068.51,26050,0.74,3198939,2367812,NIFTY25DEC26050CE,26050,84.6,88081,0.5708,0.0022,-8.2388,10.9431,6.28,NIFTY25DEC26050PE,26050,56.7,136612,-0.4292,0.0022,-8.2388,10.9431,6.28
11:23:51,26061.3,26078.2,18,True,26080.56,26064.16,26068.29,26050,0.74,3198937,2367840,NIFTY25DEC26050CE,26050,84.8,88081,0.5708,0.0022,-8.2388,10.9431,6.28,NIFTY25DEC26050PE,26050,56.6,136612,-0.4292,0.0022,-8.2388,10.9431,6.28
11:23:58,26059.9,26080.7,17,True,26080.59,26063.69,26068.09,26050,0.74,3198937,2367953,NIFTY25DEC26050CE,26050,84.6,88081,0.5647,0.0023,-8.2575,10.9708,6.28,NIFTY25DEC26050PE,26050,56.75,136612,-0.4353,0.0023,-8.2575,10.9708,6.28
11:24:05,26062.25,26082.6,24,True,26080.63,26063.21,26067.26,26050,0.74,3198937,2367953,NIFTY25DEC26050CE,26050,85.4,88081,0.5647,0.0023,-8.2575,10.9708,6.28,NIFTY25DEC26050PE,26050,56.2,136612,-0.4353,0.0023,-8.2575,10.9708,6.28
11:24:13,26061.3,26084.7,21,True,26080.82,26062.89,26067.12,26050,0.74,3198939,2367953,NIFTY25DEC26050CE,26050,85.5,88081,0.5647,0.0023,-8.2589,10.9698,6.28,NIFTY25DEC26050PE,26050,56.05,136612,-0.4353,0.0023,-8.2589,10.9698,6.28
